發佈時間,標題,描述,來源,連結
2023-07-12 07:00:00,Nvidia deepens bets on AI in drug discovery with Recursion investment - Reuters,"<a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxObEpuQWhUMUQxUTZ3M1NKcjVZUG9kZGJGUmVEaUhyQ2JSM3RrSUpEQUxmZHNoSlpITHNXcmJqQy1HV1l4dEYzQkRBbktQQWtES2l6VkctX3N6Y05mZVB6NERXODFzZ3B5WXFvMXFzWkRzd3hST1NES3d5ZGVoM1I0Q1hsNF9fck5TT1BSM3gtM1FXazZuMGpkQ1UtbEg3ZFQyRzFLTG05WGZ1SjhvREE?oc=5"" target=""_blank"">Nvidia deepens bets on AI in drug discovery with Recursion investment</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",Reuters,https://news.google.com/rss/articles/CBMirgFBVV95cUxObEpuQWhUMUQxUTZ3M1NKcjVZUG9kZGJGUmVEaUhyQ2JSM3RrSUpEQUxmZHNoSlpITHNXcmJqQy1HV1l4dEYzQkRBbktQQWtES2l6VkctX3N6Y05mZVB6NERXODFzZ3B5WXFvMXFzWkRzd3hST1NES3d5ZGVoM1I0Q1hsNF9fck5TT1BSM3gtM1FXazZuMGpkQ1UtbEg3ZFQyRzFLTG05WGZ1SjhvREE?oc=5
2023-07-13 07:00:00,AI-Fueled Productivity: Generative AI Opens New Era of Efficiency Across Industries - NVIDIA Blog,"<a href=""https://news.google.com/rss/articles/CBMia0FVX3lxTFBNZUpXeWluamNiZEtTTTAxaGczSVUyT01WUUkwbGpKUzNYek9PUTY5V3RUcjVLSXNSVDlKZ0h2TnhRWWR5dnNNMm0wUEJoalVjM3M5VDR6aDlkY1BNTTFrMmszblhtVkJPeGZz?oc=5"" target=""_blank"">AI-Fueled Productivity: Generative AI Opens New Era of Efficiency Across Industries</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NVIDIA Blog</font>",NVIDIA Blog,https://news.google.com/rss/articles/CBMia0FVX3lxTFBNZUpXeWluamNiZEtTTTAxaGczSVUyT01WUUkwbGpKUzNYek9PUTY5V3RUcjVLSXNSVDlKZ0h2TnhRWWR5dnNNMm0wUEJoalVjM3M5VDR6aDlkY1BNTTFrMmszblhtVkJPeGZz?oc=5
2023-07-12 07:00:00,Recursion lines up $50M Nvidia collab for AI-powered drug discovery - Fierce Biotech,"<a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxOcFBIQVdwdW9KUXZNSmZhU3lTb0VvempXVTV5Y180Mm1VckNnNVNoeE1nRWdhbU1qZDRYTnBWYzRhc0ZvWlJDbEx6NURrYkVrRjNqNGREUG1GWUxqS0VwV3VxeTA3clk1ZW84U3pqaTJueEtDVEVnZGVFZmhqRThkWmQyUllRSGNwdTFJS21vTWUyY09YUUZVdENNZmJMQQ?oc=5"" target=""_blank"">Recursion lines up $50M Nvidia collab for AI-powered drug discovery</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Fierce Biotech</font>",Fierce Biotech,https://news.google.com/rss/articles/CBMingFBVV95cUxOcFBIQVdwdW9KUXZNSmZhU3lTb0VvempXVTV5Y180Mm1VckNnNVNoeE1nRWdhbU1qZDRYTnBWYzRhc0ZvWlJDbEx6NURrYkVrRjNqNGREUG1GWUxqS0VwV3VxeTA3clk1ZW84U3pqaTJueEtDVEVnZGVFZmhqRThkWmQyUllRSGNwdTFJS21vTWUyY09YUUZVdENNZmJMQQ?oc=5
2023-07-13 07:00:00,NVIDIA invests $50m in AI-enabled drug discovery - Pharmaceutical Technology,"<a href=""https://news.google.com/rss/articles/CBMimwFBVV95cUxQNkpuWlFfX1JpQnBKYm9sbDd2S2x6QmpjVkZ1bTh3RnhuVFJpTEc2S3dIbnFaeHVIUTlQbDE2eTlCSV9kZ25nUHVOQmc4dHdmbUNFUjNQZ2NISDB1cFVFS3NDc1lKdF9BSmNOVkxkVGd3ZzdQZU1tMExfbGFKRTk1VzZQVFZ5YS0wa0VwdllONHVPeXJzdmVIMFFxbw?oc=5"" target=""_blank"">NVIDIA invests $50m in AI-enabled drug discovery</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Pharmaceutical Technology</font>",Pharmaceutical Technology,https://news.google.com/rss/articles/CBMimwFBVV95cUxQNkpuWlFfX1JpQnBKYm9sbDd2S2x6QmpjVkZ1bTh3RnhuVFJpTEc2S3dIbnFaeHVIUTlQbDE2eTlCSV9kZ25nUHVOQmc4dHdmbUNFUjNQZ2NISDB1cFVFS3NDc1lKdF9BSmNOVkxkVGd3ZzdQZU1tMExfbGFKRTk1VzZQVFZ5YS0wa0VwdllONHVPeXJzdmVIMFFxbw?oc=5
2023-07-12 07:00:00,"What’s Wrong With Nvidia, And What To Do About It - Forbes","<a href=""https://news.google.com/rss/articles/CBMioAFBVV95cUxOTFY3Tzk0WDJrUjFjWUIydmFKX1A4OWd1M1ZwbkpKS28wQjRuY3ZOT05YeGU0a0pOQnZyYVh3ZTFaYldNci1UcmNDcXRXd0FZZ21naWtyWHFEN0dqaWN5d1p0MzJDdmpjLTJveTA5cTNCLW9BeGM2NXNnbXlwUHJiZmUyWWxLYlA2UVBXWXMyQm04OVZiVUZLOEtxTEJ2YlpB?oc=5"" target=""_blank"">What’s Wrong With Nvidia, And What To Do About It</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Forbes</font>",Forbes,https://news.google.com/rss/articles/CBMioAFBVV95cUxOTFY3Tzk0WDJrUjFjWUIydmFKX1A4OWd1M1ZwbkpKS28wQjRuY3ZOT05YeGU0a0pOQnZyYVh3ZTFaYldNci1UcmNDcXRXd0FZZ21naWtyWHFEN0dqaWN5d1p0MzJDdmpjLTJveTA5cTNCLW9BeGM2NXNnbXlwUHJiZmUyWWxLYlA2UVBXWXMyQm04OVZiVUZLOEtxTEJ2YlpB?oc=5
2023-07-12 07:00:00,Nvidia invests $50 million in biotech company Recursion for A.I. drug discovery - CNBC,"<a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxNYV9wdmdOZk5tMVN4STMyZXUzaDFuanI0a1ZXUlc4el9Kb3lMVFRjQUU1NGRBYzUwNmZmR0tNRFJIWUJHZUNTYnRBV3ByNHpIMUtmTzhjVEdpeGFyTHJSazZXVHZ3RFpxbGJnNXp0Mk9lamRhc2lXSldhbnluMHBESFg4b3lVMGlmcVZ3R1FxalBtSjVDdnN5eTliSU00SEkxTE56UTZ30gGrAUFVX3lxTE9iZjFtQ3UtTS1xYkd2SExBOU5sWS1tc1JqNzhnR25oMV9lS0l6QzhyMVJpTEVvYjZubTBIU3otZFc1VFpUbTVBekVrbTFHM3MtMjV5V3MyRlBONEJESTFTajl2ZDZzazdldEdYYkQwN3RSRzdkOFRXX0d6aWVreXo3VS1PcjRrd0ROdWMzbUcwazctNXl6MFRpWkJlZUc0cXJQME5ka0o3elMySQ?oc=5"" target=""_blank"">Nvidia invests $50 million in biotech company Recursion for A.I. drug discovery</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC</font>",CNBC,https://news.google.com/rss/articles/CBMipgFBVV95cUxNYV9wdmdOZk5tMVN4STMyZXUzaDFuanI0a1ZXUlc4el9Kb3lMVFRjQUU1NGRBYzUwNmZmR0tNRFJIWUJHZUNTYnRBV3ByNHpIMUtmTzhjVEdpeGFyTHJSazZXVHZ3RFpxbGJnNXp0Mk9lamRhc2lXSldhbnluMHBESFg4b3lVMGlmcVZ3R1FxalBtSjVDdnN5eTliSU00SEkxTE56UTZ30gGrAUFVX3lxTE9iZjFtQ3UtTS1xYkd2SExBOU5sWS1tc1JqNzhnR25oMV9lS0l6QzhyMVJpTEVvYjZubTBIU3otZFc1VFpUbTVBekVrbTFHM3MtMjV5V3MyRlBONEJESTFTajl2ZDZzazdldEdYYkQwN3RSRzdkOFRXX0d6aWVreXo3VS1PcjRrd0ROdWMzbUcwazctNXl6MFRpWkJlZUc0cXJQME5ka0o3elMySQ?oc=5
2023-07-12 07:00:00,Small Bio Stock Catapults 78% On Nvidia's $50 Million Bet - Investor's Business Daily,"<a href=""https://news.google.com/rss/articles/CBMiowFBVV95cUxNeDlZV1c0T0hnbE5BQzVfdU1RM3lPc3p3QXBPY2ZydkM2eGY1My1WVGVvbUNnMHY1dHZoWktaeTRLOWJrcGRNY0VOSHppOE5UTlZYZUI4Vzl5YmdBRU9VU1lEbmhVMFl2QlNXV2lFZldYZUQ4dFU4a2NWRW04Q05RNWM2THhzRVgtdlJqTXpFLWhoUEFJRFBiWjMydkNFRlNiVVJN?oc=5"" target=""_blank"">Small Bio Stock Catapults 78% On Nvidia's $50 Million Bet</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investor's Business Daily</font>",Investor's Business Daily,https://news.google.com/rss/articles/CBMiowFBVV95cUxNeDlZV1c0T0hnbE5BQzVfdU1RM3lPc3p3QXBPY2ZydkM2eGY1My1WVGVvbUNnMHY1dHZoWktaeTRLOWJrcGRNY0VOSHppOE5UTlZYZUI4Vzl5YmdBRU9VU1lEbmhVMFl2QlNXV2lFZldYZUQ4dFU4a2NWRW04Q05RNWM2THhzRVgtdlJqTXpFLWhoUEFJRFBiWjMydkNFRlNiVVJN?oc=5
2023-07-12 07:00:00,NVIDIA Doubles Down on AI Drug Discovery with $50M Recursion Investment - BioSpace,"<a href=""https://news.google.com/rss/articles/CBMimwFBVV95cUxOeDBzMWZQM0xLU1R3d0lNU3RkU0hxeDRNUkhLYlpNSk82TkgtOVk0dHRmUE80dkEyZkI3TUNMUkpzc1BYYU1EZ2s5UVpSN0dRQ2xGc3NNTU5jNFlOaUowR0g1MUVrN1kyanJWZWlvTEVZU3JLVmhUa25vczZMakEzbTgtUDhjckhDV1dTVVdPZGo1ejR4SEdUWHNYbw?oc=5"" target=""_blank"">NVIDIA Doubles Down on AI Drug Discovery with $50M Recursion Investment</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BioSpace</font>",BioSpace,https://news.google.com/rss/articles/CBMimwFBVV95cUxOeDBzMWZQM0xLU1R3d0lNU3RkU0hxeDRNUkhLYlpNSk82TkgtOVk0dHRmUE80dkEyZkI3TUNMUkpzc1BYYU1EZ2s5UVpSN0dRQ2xGc3NNTU5jNFlOaUowR0g1MUVrN1kyanJWZWlvTEVZU3JLVmhUa25vczZMakEzbTgtUDhjckhDV1dTVVdPZGo1ejR4SEdUWHNYbw?oc=5
2023-07-12 07:00:00,"Nvidia in talks to be anchor investor in Arm flotation, say reports - The Guardian","<a href=""https://news.google.com/rss/articles/CBMilgFBVV95cUxOU282RDIzVk1uQTFBdjVWbkpFMlFUWG9fNFZmSnZHenowY1JSWkJzRmpaLTFHajZZOVlfWkdsUGNBbE9HMHJabXc0S2FKdTV0ZkNVVFRkalRNR0VzV2NHQ09XX3p2N25QVEE0RGtYQlJuX0Z4UG1Oakk2TGNtRmExVmowS215dWJySjh4NThPNk9jLVhmMXc?oc=5"" target=""_blank"">Nvidia in talks to be anchor investor in Arm flotation, say reports</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Guardian</font>",The Guardian,https://news.google.com/rss/articles/CBMilgFBVV95cUxOU282RDIzVk1uQTFBdjVWbkpFMlFUWG9fNFZmSnZHenowY1JSWkJzRmpaLTFHajZZOVlfWkdsUGNBbE9HMHJabXc0S2FKdTV0ZkNVVFRkalRNR0VzV2NHQ09XX3p2N25QVEE0RGtYQlJuX0Z4UG1Oakk2TGNtRmExVmowS215dWJySjh4NThPNk9jLVhmMXc?oc=5
2023-07-12 07:00:00,Nvidia May Become Key Investor In Arm IPO After Failed Acquisition: Report - CRN,"<a href=""https://news.google.com/rss/articles/CBMivgFBVV95cUxObnkyanlEX2d3WXFUX1daaHEwV1lJdkRpaklIZDU0d1A0TllrM1hYbFdRYkZkMnpLeHRZQ3dJcUFNSHpZRmp5cjVhMDBSdUwtYWZLUXFkRW9MaTItWV85TkIxd2ZUVU9sN0JWVzVfYmFISnRYOGl3a0MyRHdkOWNuaHg3VjUzMnYzVjN3RnZ3eFFMUzAzRFZFZTg5UmZFX1ZyeFNVS25MajhSeDhRT0pxS2E2elZYZE9CZVN1bkln?oc=5"" target=""_blank"">Nvidia May Become Key Investor In Arm IPO After Failed Acquisition: Report</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CRN</font>",CRN,https://news.google.com/rss/articles/CBMivgFBVV95cUxObnkyanlEX2d3WXFUX1daaHEwV1lJdkRpaklIZDU0d1A0TllrM1hYbFdRYkZkMnpLeHRZQ3dJcUFNSHpZRmp5cjVhMDBSdUwtYWZLUXFkRW9MaTItWV85TkIxd2ZUVU9sN0JWVzVfYmFISnRYOGl3a0MyRHdkOWNuaHg3VjUzMnYzVjN3RnZ3eFFMUzAzRFZFZTg5UmZFX1ZyeFNVS25MajhSeDhRT0pxS2E2elZYZE9CZVN1bkln?oc=5
